cpu_thermal,sbs-1-000b,sbs-1-000b/current_now,CROS_USB_PD_CHARGER0/voltage_now,sbs-1-000b/voltage_now,sbs-1-000b/capacity,cpu0/scaling_cur_freq,cpu1/scaling_cur_freq,cpu2/scaling_cur_freq,cpu3/scaling_cur_freq,
35929,26000,-407000,0,11411000,46,1001000,1001000,507000,507000,
35694,26000,-403000,0,11411000,46,1703000,1703000,702000,702000,
35812,26000,-408000,0,11413000,46,1703000,1703000,507000,507000,
36163,26000,-413000,0,11422000,46,1001000,1001000,507000,507000,
36046,26000,-373000,0,11419000,46,702000,702000,702000,702000,
36046,26000,-385000,0,11403000,46,1001000,1001000,2106000,2106000,
35929,26000,-400000,0,11417000,46,702000,702000,507000,507000,
35694,26000,-369000,0,11422000,46,702000,702000,507000,507000,
35812,26000,-376000,0,11417000,46,702000,702000,507000,507000,
36163,26000,-455000,0,11412000,46,1001000,1001000,1001000,1001000,
35812,26000,-366000,0,11423000,46,1703000,1703000,507000,507000,
35694,26000,-369000,0,11421000,46,1703000,1703000,507000,507000,
36046,26000,-379000,0,11428000,46,1703000,1703000,702000,702000,
35812,26000,-365000,0,11421000,46,702000,702000,507000,507000,
35812,26000,-378000,0,11427000,46,1703000,1703000,507000,507000,
36046,26000,-367000,0,11409000,46,1703000,1703000,507000,507000,
35694,26000,-370000,0,11426000,46,702000,702000,507000,507000,
35694,26000,-377000,0,11416000,44,507000,507000,507000,507000,
36281,26000,-472000,0,11402000,46,1105000,1105000,2106000,2106000,
35929,26000,-377000,0,11419000,46,507000,507000,702000,702000,
35929,26000,-375000,0,11418000,46,507000,507000,507000,507000,
35929,26000,-379000,0,11418000,46,507000,507000,702000,702000,
35812,26000,-377000,0,11415000,46,507000,507000,507000,507000,
35812,26000,-373000,0,11420000,46,507000,507000,507000,507000,
35812,26000,-373000,0,11421000,46,507000,507000,507000,507000,
35812,26000,-375000,0,11420000,46,507000,507000,507000,507000,
35929,26000,-375000,0,11414000,46,507000,507000,507000,507000,
36398,26000,-466000,0,11403000,46,1001000,1001000,2106000,2106000,
35929,26000,-376000,0,11419000,46,507000,507000,507000,507000,
36046,26000,-372000,0,11418000,46,507000,507000,507000,507000,
36046,26000,-373000,0,11425000,46,507000,507000,702000,702000,
36163,26000,-375000,0,11420000,46,507000,507000,507000,507000,
35812,26000,-389000,0,11422000,46,507000,507000,507000,507000,
35812,26000,-378000,0,11428000,46,507000,507000,507000,507000,
36046,26000,-370000,0,11423000,46,702000,702000,507000,507000,
35812,26000,-372000,0,11424000,46,1001000,1001000,507000,507000,
35812,26000,-371000,0,11420000,46,1001000,1001000,507000,507000,
35929,26000,-468000,0,11413000,46,702000,702000,507000,507000,
35812,26000,-376000,0,11409000,46,1703000,1703000,507000,507000,
36281,26000,-379000,0,11417000,46,702000,702000,702000,702000,
35812,26000,-376000,0,11420000,46,1703000,1703000,507000,507000,
35929,26000,-378000,0,11416000,46,1703000,1703000,702000,702000,
36163,26000,-388000,0,11414000,46,1703000,1703000,702000,702000,
36046,26000,-375000,0,11418000,46,1703000,1703000,507000,507000,
36046,26000,-373000,0,11415000,46,1703000,1703000,507000,507000,
36398,26000,-457000,0,11402000,46,1105000,1105000,507000,507000,
35929,26000,-380000,0,11419000,46,507000,507000,507000,507000,
35929,26000,-372000,0,11419000,46,507000,507000,507000,507000,
36163,26000,-376000,0,11424000,46,507000,507000,702000,702000,
35929,26000,-375000,0,11418000,46,507000,507000,702000,702000,
36046,26000,-385000,0,11419000,46,507000,507000,2106000,2106000,
35929,26000,-375000,0,11427000,46,507000,507000,2106000,2106000,
36398,26000,-437000,0,11389000,46,507000,507000,2106000,2106000,
35929,26000,-406000,0,11421000,46,507000,507000,507000,507000,
36046,26000,-423000,0,11419000,46,1001000,1001000,507000,507000,
36163,26000,-415000,0,11413000,46,702000,702000,702000,702000,
35929,26000,-409000,0,11418000,46,702000,702000,507000,507000,
35929,26000,-426000,0,11408000,46,507000,507000,507000,507000,
35929,26000,-375000,0,11423000,46,507000,507000,2106000,2106000,
35929,26000,-377000,0,11412000,46,507000,507000,2106000,2106000,
35929,26000,-375000,0,11418000,46,507000,507000,702000,702000,
36163,26000,-378000,0,11425000,46,507000,507000,702000,702000,
36046,26000,-375000,0,11419000,46,507000,507000,507000,507000,
35929,26000,-378000,0,11405000,46,702000,702000,1001000,1001000,
36163,26000,-420000,0,11409000,46,507000,507000,702000,702000,
35929,26000,-372000,0,11415000,46,507000,507000,507000,507000,
35929,26000,-373000,0,11416000,44,507000,507000,507000,507000,
35812,26000,-375000,0,11416000,46,507000,507000,507000,507000,
36281,26000,-392000,0,11402000,46,507000,507000,507000,507000,
36163,26000,-373000,0,11419000,46,507000,507000,507000,507000,
35812,26000,-376000,0,11419000,46,507000,507000,702000,702000,
35812,26000,-373000,0,11421000,46,507000,507000,507000,507000,
35812,26000,-366000,0,11421000,46,507000,507000,507000,507000,
35812,26000,-373000,0,11419000,46,702000,702000,507000,507000,
35812,26000,-373000,0,11422000,46,507000,507000,507000,507000,
36163,26000,-392000,0,11404000,46,702000,702000,2106000,2106000,
36046,26000,-378000,0,11419000,46,507000,507000,507000,507000,
35929,26000,-378000,0,11413000,46,702000,702000,507000,507000,
35812,26000,-365000,0,11423000,46,507000,507000,507000,507000,
35812,26000,-375000,0,11422000,46,1703000,1703000,702000,702000,
35812,26000,-373000,0,11417000,46,1703000,1703000,702000,702000,
35929,26000,-370000,0,11420000,46,507000,507000,702000,702000,
35812,26000,-370000,0,11422000,46,702000,702000,702000,702000,
35460,26000,-370000,0,11418000,46,507000,507000,507000,507000,
35812,26000,-376000,0,11405000,46,1001000,1001000,1001000,1001000,
35812,26000,-439000,0,11418000,46,1703000,1703000,507000,507000,
35929,26000,-372000,0,11420000,46,507000,507000,702000,702000,
35929,26000,-369000,0,11418000,46,507000,507000,507000,507000,
35812,26000,-369000,0,11424000,46,507000,507000,702000,702000,
35929,26000,-371000,0,11417000,46,1703000,1703000,507000,507000,
35929,26000,-370000,0,11420000,46,507000,507000,507000,507000,
35929,26000,-369000,0,11418000,46,507000,507000,702000,702000,
35577,26000,-371000,0,11419000,46,507000,507000,1001000,1001000,
36046,26000,-371000,0,11416000,46,507000,507000,507000,507000,
36046,26000,-466000,0,11422000,46,507000,507000,702000,702000,
36046,26000,-375000,0,11414000,46,507000,507000,507000,507000,
35812,26000,-404000,0,11424000,46,507000,507000,507000,507000,
35929,26000,-373000,0,11413000,46,507000,507000,507000,507000,
35929,26000,-371000,0,11417000,46,507000,507000,702000,702000,
35694,26000,-375000,0,11410000,46,507000,507000,702000,702000,
35929,26000,-375000,0,11417000,46,507000,507000,702000,702000,
41322,26000,-371000,0,11366000,46,1703000,1703000,2106000,2106000,
38977,26000,-492000,0,11410000,46,507000,507000,507000,507000,
37922,26000,-377000,0,11399000,46,702000,702000,1209000,1209000,
36632,26000,-373000,0,11414000,46,507000,507000,2106000,2106000,
36515,26000,-371000,0,11415000,45,507000,507000,507000,507000,
36515,26000,-373000,0,11417000,45,507000,507000,507000,507000,
36281,26000,-409000,0,11407000,45,702000,702000,507000,507000,
36163,26000,-408000,0,11406000,45,507000,507000,507000,507000,
36046,26000,-408000,0,11407000,45,507000,507000,507000,507000,
36163,26000,-409000,0,11414000,45,702000,702000,702000,702000,
36163,26000,-415000,0,11409000,45,507000,507000,507000,507000,
36398,26000,-421000,0,11392000,45,507000,507000,1209000,1209000,
36163,26000,-404000,0,11412000,45,507000,507000,507000,507000,
35929,26000,-371000,0,11419000,45,507000,507000,507000,507000,
35929,26000,-376000,0,11417000,45,507000,507000,507000,507000,
36281,26000,-370000,0,11412000,45,507000,507000,702000,702000,
36163,26000,-377000,0,11416000,45,507000,507000,702000,702000,
35929,26000,-377000,0,11415000,45,507000,507000,702000,702000,
35929,26000,-373000,0,11419000,45,507000,507000,2106000,2106000,
36398,26000,-372000,0,11410000,45,507000,507000,702000,702000,
36984,26000,-426000,0,11378000,45,702000,702000,2106000,2106000,
36281,26000,-370000,0,11413000,45,507000,507000,702000,702000,
35929,26000,-371000,0,11414000,45,507000,507000,2106000,2106000,
36163,26000,-370000,0,11415000,45,507000,507000,702000,702000,
36163,26000,-370000,0,11409000,45,507000,507000,702000,702000,
35929,26000,-377000,0,11413000,45,507000,507000,507000,507000,
36163,26000,-370000,0,11419000,45,507000,507000,507000,507000,
35694,26000,-372000,0,11416000,45,507000,507000,507000,507000,
36281,26000,-370000,0,11412000,45,507000,507000,702000,702000,
36046,26000,-378000,0,11419000,45,507000,507000,507000,507000,
36163,26000,-404000,0,11417000,45,507000,507000,702000,702000,
35694,26000,-370000,0,11418000,45,507000,507000,507000,507000,
35812,26000,-376000,0,11408000,45,507000,507000,507000,507000,
35694,26000,-370000,0,11415000,45,507000,507000,702000,702000,
36046,26000,-376000,0,11417000,45,507000,507000,702000,702000,
35694,26000,-367000,0,11416000,45,507000,507000,507000,507000,
35577,26000,-366000,0,11419000,45,507000,507000,507000,507000,
35812,26000,-369000,0,11413000,45,507000,507000,702000,702000,
36046,26000,-378000,0,11410000,45,702000,702000,1001000,1001000,
36281,26000,-457000,0,11400000,45,507000,507000,702000,702000,
36046,26000,-371000,0,11413000,45,507000,507000,702000,702000,
35812,26000,-370000,0,11415000,45,702000,702000,507000,507000,
35812,26000,-372000,0,11417000,45,1703000,1703000,507000,507000,
35812,26000,-375000,0,11416000,45,1703000,1703000,507000,507000,
35694,26000,-372000,0,11417000,45,1703000,1703000,702000,702000,
36046,26000,-373000,0,11416000,45,702000,702000,507000,507000,
35812,26000,-372000,0,11411000,45,1001000,1001000,507000,507000,
36163,26000,-377000,0,11416000,45,507000,507000,2106000,2106000,
36281,26000,-444000,0,11403000,45,702000,702000,2106000,2106000,
35812,26000,-371000,0,11416000,45,507000,507000,702000,702000,
36046,26000,-369000,0,11414000,45,507000,507000,702000,702000,
35812,26000,-369000,0,11412000,45,507000,507000,702000,702000,
35929,26000,-370000,0,11415000,45,507000,507000,507000,507000,
35812,26000,-370000,0,11417000,45,507000,507000,702000,702000,
35812,26000,-373000,0,11415000,45,507000,507000,507000,507000,
35929,26000,-370000,0,11414000,45,507000,507000,702000,702000,
35694,26000,-371000,0,11418000,45,507000,507000,702000,702000,
36398,26000,-445000,0,11397000,45,1001000,1001000,2106000,2106000,
36046,26000,-376000,0,11416000,45,507000,507000,507000,507000,
35812,26000,-369000,0,11417000,45,507000,507000,507000,507000,
35929,26000,-426000,0,11404000,45,507000,507000,507000,507000,
35929,26000,-419000,0,11408000,45,507000,507000,507000,507000,
36163,26000,-403000,0,11408000,45,507000,507000,2106000,2106000,
35929,26000,-409000,0,11407000,45,507000,507000,702000,702000,
35929,26000,-409000,0,11407000,45,507000,507000,702000,702000,
35929,26000,-410000,0,11401000,45,702000,702000,507000,507000,
36281,26000,-410000,0,11388000,45,702000,702000,507000,507000,
35929,26000,-409000,0,11399000,45,702000,702000,1001000,1001000,
35929,26000,-427000,0,11415000,45,702000,702000,702000,702000,
36163,26000,-378000,0,11403000,45,702000,702000,507000,507000,
35812,26000,-375000,0,11408000,45,1001000,1001000,507000,507000,
35812,26000,-379000,0,11410000,45,1703000,1703000,702000,702000,
36046,26000,-375000,0,11415000,45,507000,507000,507000,507000,
35694,26000,-370000,0,11411000,45,702000,702000,507000,507000,
35577,26000,-380000,0,11413000,45,702000,702000,507000,507000,
36046,26000,-377000,0,11414000,45,702000,702000,2106000,2106000,
36281,26000,-465000,0,11391000,45,1001000,1001000,702000,702000,
36046,26000,-384000,0,11415000,45,1703000,1703000,507000,507000,
36163,26000,-371000,0,11401000,45,1001000,1001000,507000,507000,
36046,26000,-369000,0,11415000,45,702000,702000,507000,507000,
36281,26000,-443000,0,11393000,45,1001000,1001000,2106000,2106000,
36046,26000,-379000,0,11413000,45,702000,702000,702000,702000,
35929,26000,-369000,0,11421000,45,1001000,1001000,507000,507000,
36046,26000,-377000,0,11413000,45,702000,702000,507000,507000,
35812,26000,-376000,0,11416000,45,507000,507000,507000,507000,
35812,26000,-382000,0,11414000,45,702000,702000,507000,507000,
35812,26000,-369000,0,11413000,45,1703000,1703000,507000,507000,
35812,26000,-380000,0,11415000,45,1703000,1703000,507000,507000,
36281,26000,-372000,0,11411000,45,1703000,1703000,507000,507000,
36046,26000,-432000,0,11404000,45,1703000,1703000,1209000,1209000,
36163,26000,-401000,0,11409000,45,702000,702000,507000,507000,
36046,26000,-371000,0,11412000,45,1001000,1001000,507000,507000,
35812,26000,-377000,0,11413000,45,1703000,1703000,507000,507000,
36046,26000,-375000,0,11412000,45,702000,702000,702000,702000,
35694,26000,-385000,0,11407000,45,507000,507000,507000,507000,
35694,26000,-370000,0,11414000,45,702000,702000,507000,507000,
35812,26000,-378000,0,11411000,45,702000,702000,507000,507000,
35929,26000,-373000,0,11419000,45,1703000,1703000,507000,507000,
35812,26000,-373000,0,11410000,45,1001000,1001000,507000,507000,
35929,26000,-371000,0,11410000,45,702000,702000,507000,507000,
36046,26000,-450000,0,11403000,45,1105000,1105000,507000,507000,
35929,26000,-377000,0,11404000,45,1703000,1703000,702000,702000,
35929,26000,-376000,0,11417000,45,702000,702000,507000,507000,
35929,26000,-378000,0,11415000,45,702000,702000,702000,702000,
35929,26000,-376000,0,11419000,45,1703000,1703000,507000,507000,
36046,26000,-373000,0,11414000,45,702000,702000,507000,507000,
35694,26000,-367000,0,11416000,45,702000,702000,507000,507000,
35812,26000,-372000,0,11414000,45,1703000,1703000,507000,507000,
35577,26000,-367000,0,11402000,45,702000,702000,507000,507000,
36046,26000,-446000,0,11398000,45,1105000,1105000,1001000,1001000,
35812,26000,-377000,0,11415000,45,702000,702000,507000,507000,
35577,26000,-367000,0,11413000,45,1703000,1703000,507000,507000,
35812,26000,-371000,0,11410000,45,702000,702000,2106000,2106000,
35812,26000,-373000,0,11415000,45,1703000,1703000,507000,507000,
35812,26000,-371000,0,11414000,45,1001000,1001000,702000,702000,
37101,26000,-392000,0,11412000,45,1703000,1703000,1404000,1404000,
37101,26000,-524000,0,11399000,45,702000,702000,702000,702000,
36398,26000,-425000,0,11402000,45,1703000,1703000,702000,702000,
36750,26000,-426000,0,11382000,45,1703000,1703000,2106000,2106000,
36632,26000,-433000,0,11399000,45,507000,507000,702000,702000,
36632,26000,-421000,0,11404000,45,507000,507000,2106000,2106000,
36750,26000,-455000,0,11403000,45,507000,507000,507000,507000,
36632,26000,-406000,0,11409000,45,507000,507000,2106000,2106000,
36750,26000,-382000,0,11406000,45,507000,507000,702000,702000,
36398,26000,-386000,0,11414000,45,507000,507000,702000,702000,
36867,26000,-390000,0,11401000,45,507000,507000,1001000,1001000,
36515,26000,-385000,0,11409000,45,507000,507000,702000,702000,
36632,26000,-402000,0,11413000,45,702000,702000,507000,507000,
36632,26000,-383000,0,11408000,45,507000,507000,507000,507000,
36515,26000,-446000,0,11393000,45,702000,702000,702000,702000,
36632,26000,-396000,0,11402000,45,507000,507000,2106000,2106000,
36515,26000,-384000,0,11409000,45,507000,507000,507000,507000,
36632,26000,-384000,0,11409000,45,507000,507000,702000,702000,
36632,26000,-386000,0,11410000,45,507000,507000,507000,507000,
36632,26000,-379000,0,11411000,45,507000,507000,507000,507000,
36632,26000,-379000,0,11408000,45,507000,507000,507000,507000,
36398,26000,-378000,0,11407000,45,507000,507000,702000,702000,
36867,26000,-395000,0,11400000,45,507000,507000,702000,702000,
36632,26000,-388000,0,11412000,45,507000,507000,702000,702000,
36398,26000,-376000,0,11409000,45,507000,507000,507000,507000,
36515,26000,-377000,0,11410000,45,507000,507000,507000,507000,
36281,26000,-378000,0,11411000,45,507000,507000,507000,507000,
36515,26000,-382000,0,11407000,45,507000,507000,702000,702000,
36281,26000,-385000,0,11408000,45,507000,507000,507000,507000,
36632,26000,-378000,0,11414000,45,507000,507000,2106000,2106000,
36163,26000,-383000,0,11410000,45,507000,507000,702000,702000,
36515,26000,-379000,0,11410000,45,507000,507000,507000,507000,
36515,26000,-382000,0,11413000,45,507000,507000,702000,702000,
36398,26000,-379000,0,11411000,45,507000,507000,702000,702000,
36750,26000,-419000,0,11415000,45,507000,507000,1001000,1001000,
36281,26000,-385000,0,11412000,45,1703000,1703000,1001000,1001000,
36046,26000,-383000,0,11411000,45,507000,507000,507000,507000,
35929,26000,-386000,0,11411000,45,507000,507000,702000,702000,
35929,26000,-390000,0,11406000,45,507000,507000,702000,702000,
35929,26000,-377000,0,11410000,45,702000,702000,702000,702000,
35812,26000,-375000,0,11408000,45,507000,507000,2106000,2106000,
36046,26000,-382000,0,11408000,45,507000,507000,507000,507000,
35929,26000,-373000,0,11411000,45,507000,507000,507000,507000,
36046,26000,-375000,0,11410000,45,507000,507000,507000,507000,
36281,26000,-378000,0,11409000,45,507000,507000,702000,702000,
35694,26000,-365000,0,11410000,45,507000,507000,507000,507000,
35225,26000,-369000,0,11428000,45,507000,507000,507000,507000,
34522,26000,-304000,0,11428000,45,507000,507000,702000,702000,
34287,26000,-305000,0,11428000,45,507000,507000,507000,507000,
34170,26000,-303000,0,11427000,44,507000,507000,507000,507000,
33936,26000,-300000,0,11427000,45,507000,507000,507000,507000,
33936,26000,-300000,0,11429000,45,507000,507000,507000,507000,
33818,26000,-302000,0,11428000,45,507000,507000,507000,507000,
33584,26000,-296000,0,11429000,45,507000,507000,507000,507000,
33701,26000,-296000,0,11426000,45,507000,507000,507000,507000,
33467,26000,-348000,0,11423000,45,507000,507000,507000,507000,
33349,26000,-329000,0,11423000,45,507000,507000,507000,507000,
33818,26000,-366000,0,11416000,45,507000,507000,507000,507000,
33584,26000,-363000,0,11414000,45,507000,507000,507000,507000,
33467,26000,-361000,0,11415000,45,507000,507000,702000,702000,
34639,26000,-372000,0,11399000,45,507000,507000,507000,507000,
33584,26000,-314000,0,11426000,45,507000,507000,507000,507000,
33584,26000,-297000,0,11430000,45,507000,507000,507000,507000,
33467,26000,-296000,0,11425000,45,507000,507000,507000,507000,
33115,26000,-296000,0,11430000,45,507000,507000,507000,507000,
33232,26000,-296000,0,11429000,45,507000,507000,507000,507000,
33232,26000,-296000,0,11429000,45,507000,507000,507000,507000,
33349,26000,-297000,0,11430000,45,507000,507000,507000,507000,
33232,26000,-304000,0,11430000,45,507000,507000,507000,507000,
32998,26000,-296000,0,11429000,45,507000,507000,507000,507000,
33115,26000,-298000,0,11429000,45,507000,507000,507000,507000,
32998,26000,-299000,0,11430000,45,507000,507000,507000,507000,
32998,26000,-295000,0,11430000,45,507000,507000,507000,507000,
32763,26000,-329000,0,11423000,45,507000,507000,507000,507000,
34287,26000,-421000,0,11414000,45,507000,507000,507000,507000,
33115,26000,-312000,0,11425000,45,507000,507000,507000,507000,
33115,26000,-312000,0,11425000,44,507000,507000,507000,507000,
33115,26000,-312000,0,11426000,45,507000,507000,507000,507000,
33115,26000,-314000,0,11423000,45,507000,507000,507000,507000,
33115,26000,-339000,0,11413000,45,507000,507000,702000,702000,
33115,26000,-311000,0,11426000,45,507000,507000,702000,702000,
33232,26000,-334000,0,11426000,45,507000,507000,507000,507000,
33115,26000,-310000,0,11430000,45,507000,507000,507000,507000,
32763,26000,-300000,0,11430000,45,507000,507000,507000,507000,
32880,26000,-299000,0,11430000,45,507000,507000,507000,507000,
32763,26000,-305000,0,11428000,45,507000,507000,507000,507000,
32763,26000,-298000,0,11424000,45,507000,507000,507000,507000,
32646,26000,-297000,0,11430000,45,507000,507000,507000,507000,
32646,26000,-306000,0,11426000,45,507000,507000,507000,507000,
32880,26000,-297000,0,11430000,45,507000,507000,507000,507000,
32763,26000,-297000,0,11422000,45,507000,507000,507000,507000,
32529,26000,-296000,0,11430000,45,507000,507000,507000,507000,
32646,26000,-297000,0,11430000,45,507000,507000,507000,507000,
32763,26000,-316000,0,11430000,45,507000,507000,507000,507000,
32646,26000,-296000,0,11430000,45,507000,507000,507000,507000,
32529,26000,-298000,0,11430000,45,507000,507000,507000,507000,
32646,26000,-297000,0,11429000,45,507000,507000,507000,507000,
32529,26000,-303000,0,11428000,45,507000,507000,507000,507000,
32646,26000,-298000,0,11429000,45,507000,507000,507000,507000,
32646,26000,-296000,0,11421000,45,507000,507000,507000,507000,
32646,26000,-297000,0,11430000,45,507000,507000,507000,507000,
32411,26000,-297000,0,11430000,45,507000,507000,507000,507000,
32529,26000,-297000,0,11430000,45,507000,507000,507000,507000,
32529,26000,-296000,0,11428000,45,507000,507000,507000,507000,
32529,26000,-297000,0,11430000,45,507000,507000,507000,507000,
32411,26000,-297000,0,11429000,45,507000,507000,507000,507000,
32998,26000,-422000,0,11426000,45,507000,507000,507000,507000,
32646,26000,-315000,0,11426000,45,507000,507000,507000,507000,
32646,26000,-316000,0,11423000,45,507000,507000,507000,507000,
32646,26000,-320000,0,11422000,45,507000,507000,507000,507000,
32646,26000,-309000,0,11420000,45,507000,507000,507000,507000,
32411,26000,-297000,0,11428000,45,507000,507000,507000,507000,
32646,26000,-297000,0,11429000,45,507000,507000,702000,702000,
32294,26000,-298000,0,11429000,45,507000,507000,507000,507000,
32646,26000,-297000,0,11430000,45,507000,507000,507000,507000,
32529,26000,-299000,0,11424000,45,507000,507000,702000,702000,
32411,26000,-297000,0,11431000,45,507000,507000,507000,507000,
32177,26000,-303000,0,11423000,45,507000,507000,507000,507000,
32411,26000,-295000,0,11429000,45,507000,507000,702000,702000,
32294,26000,-300000,0,11428000,45,507000,507000,507000,507000,
32411,26000,-296000,0,11429000,45,507000,507000,507000,507000,
32177,26000,-296000,0,11429000,45,507000,507000,507000,507000,
32177,26000,-297000,0,11424000,45,507000,507000,507000,507000,
32294,26000,-296000,0,11430000,45,507000,507000,507000,507000,
32294,26000,-302000,0,11430000,45,507000,507000,702000,702000,
32294,26000,-296000,0,11428000,45,507000,507000,507000,507000,
32294,26000,-298000,0,11428000,45,507000,507000,702000,702000,
32177,26000,-295000,0,11431000,45,507000,507000,507000,507000,
32060,26000,-296000,0,11429000,45,507000,507000,1001000,1001000,
32177,26000,-296000,0,11424000,45,507000,507000,507000,507000,
32060,26000,-296000,0,11429000,45,507000,507000,507000,507000,
32294,26000,-296000,0,11431000,45,507000,507000,507000,507000,
32177,26000,-296000,0,11430000,45,507000,507000,507000,507000,
32060,26000,-297000,0,11430000,45,507000,507000,507000,507000,
32177,26000,-296000,0,11430000,45,507000,507000,507000,507000,
32060,26000,-300000,0,11430000,45,507000,507000,507000,507000,
32177,26000,-296000,0,11430000,45,507000,507000,507000,507000,
32177,26000,-300000,0,11430000,45,507000,507000,507000,507000,
32060,26000,-303000,0,11427000,45,507000,507000,507000,507000,
31942,26000,-298000,0,11431000,45,507000,507000,507000,507000,
31942,26000,-298000,0,11431000,45,507000,507000,507000,507000,
32177,26000,-297000,0,11431000,45,507000,507000,507000,507000,
32060,26000,-296000,0,11422000,45,507000,507000,507000,507000,
32060,26000,-295000,0,11429000,45,507000,507000,507000,507000,
31942,26000,-296000,0,11431000,45,507000,507000,507000,507000,
32060,26000,-295000,0,11429000,45,507000,507000,702000,702000,
31942,26000,-299000,0,11430000,45,507000,507000,507000,507000,
31825,26000,-295000,0,11429000,45,507000,507000,507000,507000,
31825,26000,-296000,0,11428000,45,507000,507000,702000,702000,
32177,26000,-295000,0,11430000,45,507000,507000,507000,507000,
32060,26000,-296000,0,11430000,45,507000,507000,507000,507000,
32177,26000,-299000,0,11431000,45,507000,507000,507000,507000,
31942,26000,-295000,0,11429000,45,507000,507000,507000,507000,
31942,26000,-295000,0,11428000,45,507000,507000,507000,507000,
31825,26000,-296000,0,11424000,45,507000,507000,507000,507000,
31942,26000,-302000,0,11428000,45,507000,507000,507000,507000,
32060,26000,-295000,0,11431000,45,507000,507000,507000,507000,
42143,26000,-569000,0,11368000,45,1001000,1001000,2106000,2106000,
34874,26000,-466000,0,11426000,45,507000,507000,507000,507000,
32998,26000,-299000,0,11428000,45,507000,507000,507000,507000,
32529,26000,-302000,0,11430000,45,507000,507000,702000,702000,
32411,26000,-295000,0,11422000,45,507000,507000,507000,507000,
32294,26000,-298000,0,11426000,45,507000,507000,507000,507000,
31942,26000,-295000,0,11428000,45,507000,507000,507000,507000,
32529,26000,-332000,0,11418000,45,507000,507000,507000,507000,
32294,26000,-332000,0,11420000,45,507000,507000,507000,507000,
32177,26000,-332000,0,11420000,45,507000,507000,702000,702000,
32294,26000,-332000,0,11420000,45,507000,507000,1001000,1001000,
32060,26000,-336000,0,11416000,45,507000,507000,507000,507000,
32060,26000,-324000,0,11429000,45,507000,507000,507000,507000,
31942,26000,-296000,0,11430000,45,507000,507000,507000,507000,
32060,26000,-295000,0,11429000,45,507000,507000,507000,507000,
32177,26000,-298000,0,11428000,45,507000,507000,507000,507000,
32060,26000,-300000,0,11429000,45,507000,507000,507000,507000,
32177,26000,-296000,0,11430000,45,507000,507000,507000,507000,
31942,26000,-300000,0,11429000,45,507000,507000,507000,507000,
31942,26000,-296000,0,11428000,45,507000,507000,507000,507000,
32060,26000,-298000,0,11428000,45,507000,507000,702000,702000,
31942,26000,-305000,0,11421000,45,507000,507000,507000,507000,
31825,26000,-303000,0,11428000,45,507000,507000,507000,507000,
31942,26000,-295000,0,11427000,45,507000,507000,507000,507000,
31708,26000,-300000,0,11427000,45,507000,507000,507000,507000,
31708,26000,-295000,0,11429000,45,507000,507000,702000,702000,
31942,26000,-295000,0,11429000,45,507000,507000,507000,507000,
31825,26000,-298000,0,11430000,45,507000,507000,507000,507000,
31942,26000,-295000,0,11428000,45,507000,507000,507000,507000,
31942,26000,-295000,0,11430000,45,507000,507000,507000,507000,
31942,26000,-303000,0,11429000,45,507000,507000,507000,507000,
31825,26000,-295000,0,11430000,43,507000,507000,507000,507000,
32060,26000,-295000,0,11431000,45,507000,507000,507000,507000,
31825,26000,-295000,0,11429000,45,507000,507000,507000,507000,
31708,26000,-295000,0,11430000,45,507000,507000,507000,507000,
31708,26000,-295000,0,11426000,45,507000,507000,507000,507000,
32294,26000,-449000,0,11418000,45,507000,507000,507000,507000,
32998,26000,-309000,0,11395000,45,507000,507000,702000,702000,
32294,26000,-312000,0,11425000,45,507000,507000,507000,507000,
32060,26000,-310000,0,11426000,45,507000,507000,507000,507000,
31825,26000,-308000,0,11425000,45,507000,507000,507000,507000,
31825,26000,-306000,0,11426000,45,507000,507000,507000,507000,
31942,26000,-295000,0,11428000,45,507000,507000,507000,507000,
31825,26000,-295000,0,11423000,45,507000,507000,507000,507000,
31825,26000,-293000,0,11428000,45,507000,507000,507000,507000,
31708,26000,-296000,0,11424000,45,507000,507000,507000,507000,
31942,26000,-295000,0,11429000,45,507000,507000,507000,507000,
31825,26000,-297000,0,11429000,45,507000,507000,1612000,1612000,
31708,26000,-296000,0,11426000,45,507000,507000,507000,507000,
31708,26000,-302000,0,11426000,45,507000,507000,507000,507000,
31942,26000,-297000,0,11419000,45,507000,507000,507000,507000,
31708,26000,-295000,0,11429000,45,507000,507000,507000,507000,
31708,26000,-295000,0,11428000,45,507000,507000,507000,507000,
31591,26000,-293000,0,11429000,45,507000,507000,507000,507000,
31708,26000,-299000,0,11421000,45,507000,507000,507000,507000,
31708,26000,-295000,0,11421000,45,507000,507000,507000,507000,
31825,26000,-296000,0,11428000,45,507000,507000,507000,507000,
31708,26000,-295000,0,11428000,45,507000,507000,507000,507000,
31708,26000,-300000,0,11428000,45,507000,507000,507000,507000,
31708,26000,-295000,0,11421000,45,507000,507000,507000,507000,
31825,26000,-295000,0,11429000,45,507000,507000,507000,507000,
31825,26000,-293000,0,11429000,45,507000,507000,507000,507000,
31825,26000,-295000,0,11428000,45,507000,507000,507000,507000,
31825,26000,-295000,0,11427000,45,507000,507000,507000,507000,
31591,26000,-295000,0,11429000,45,507000,507000,507000,507000,
31825,26000,-299000,0,11428000,45,507000,507000,507000,507000,
31825,26000,-308000,0,11428000,45,507000,507000,2106000,2106000,
