INT3400 Thermal,TSR0,TSR1,TSR2,B0DB,soc_dts0,soc_dts1,BAT0/current_now,BAT0/voltage_now,BAT0/capacity,cpu0/scaling_cur_freq,cpu1/scaling_cur_freq,
20000,36800,31800,33800,53000,42000,46000,598000,11255000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,601000,11258000,42,2582234,2582300,
20000,36800,31800,33800,53000,42000,46000,610000,11257000,42,2582234,2582300,
20000,36800,31800,33800,52000,42000,46000,613000,11247000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,629000,11257000,42,2582300,2582300,
20000,36800,31800,33800,52000,42000,46000,596000,11240000,42,2582300,2582300,
20000,36800,31800,33800,52000,42000,46000,598000,11258000,42,2582234,2582234,
20000,36800,31800,33800,53000,42000,47000,598000,11263000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,598000,11258000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,603000,11257000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,595000,11248000,42,2582300,2582300,
20000,36800,31800,33800,52000,42000,46000,601000,11246000,42,2582234,2582300,
20000,36800,31800,33800,52000,43000,46000,614000,11243000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,601000,11262000,42,2582300,2582300,
20000,36800,31800,33800,52000,43000,46000,602000,11250000,42,2582300,2582300,
20000,36800,31800,33800,52000,42000,46000,601000,11258000,42,2582300,2582234,
20000,36800,31800,33800,53000,42000,46000,598000,11267000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,603000,11249000,42,2582365,2582234,
20000,36800,31800,33800,52000,42000,46000,619000,11245000,42,2582300,2582234,
20000,36800,31800,33800,53000,42000,46000,602000,11256000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,601000,11252000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,601000,11253000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,606000,11275000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,613000,11241000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,600000,11244000,42,2582300,2582300,
20000,36800,31800,33800,52000,42000,46000,598000,11254000,42,2582300,2582234,
20000,36800,31800,33800,53000,42000,46000,607000,11248000,42,2582300,2582300,
20000,36800,31800,33800,52000,43000,46000,603000,11253000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,600000,11243000,42,2582234,2582234,
20000,36800,31800,33800,53000,42000,46000,604000,11260000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,606000,11267000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,596000,11253000,42,2582300,2582300,
20000,36800,31800,33800,52000,42000,46000,598000,11255000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,612000,11247000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,626000,11241000,42,2582234,2582300,
20000,36800,31800,33800,53000,43000,46000,631000,11233000,42,2582234,2582300,
20000,36800,31800,33800,53000,42000,46000,633000,11260000,42,2582300,2582234,
20000,36800,31800,33800,53000,42000,46000,608000,11250000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,618000,11249000,42,2582300,2582430,
20000,36800,31800,33800,53000,42000,47000,622000,11266000,42,2582300,2582234,
20000,36800,31800,33800,53000,42000,46000,603000,11239000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,47000,640000,11241000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,47000,634000,11260000,42,2582234,2582300,
20000,36800,31800,33800,53000,43000,46000,607000,11252000,42,2582300,2582300,
20000,36800,31800,34800,53000,43000,47000,627000,11265000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,47000,625000,11248000,42,2582300,2582234,
20000,36800,31800,33800,53000,43000,47000,655000,11242000,42,2582300,2582300,
20000,36800,31800,34800,54000,43000,47000,653000,11239000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,47000,613000,11258000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,612000,11242000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,47000,603000,11260000,42,2582300,2582234,
20000,36800,31800,33800,53000,43000,46000,610000,11242000,42,2582234,2582300,
20000,36800,31800,33800,52000,42000,46000,602000,11259000,42,2582234,2582300,
20000,36800,31800,34800,53000,42000,46000,597000,11254000,42,2582300,2582300,
20000,36800,31800,34800,53000,42000,46000,598000,11245000,42,2582300,2582300,
20000,36800,31800,34800,53000,43000,46000,603000,11250000,42,2582234,2582234,
20000,36800,31800,33800,52000,43000,47000,601000,11245000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,612000,11241000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,46000,602000,11255000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,46000,598000,11262000,42,2582300,2582300,
20000,36800,31800,33800,52000,43000,47000,598000,11249000,42,2582300,2582300,
20000,36800,31800,34800,53000,43000,46000,609000,11242000,42,2582300,2582234,
20000,36800,31800,34800,52000,43000,47000,602000,11245000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,47000,609000,11238000,42,2582300,2582300,
20000,36800,31800,34800,53000,43000,46000,608000,11243000,42,2582234,2582300,
20000,36800,31800,33800,53000,43000,46000,609000,11245000,42,2582300,2582300,
20000,36800,31800,33800,52000,42000,46000,601000,11239000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,46000,601000,11249000,42,2582300,2582300,
20000,36800,31800,34800,52000,43000,47000,604000,11252000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,46000,600000,11243000,42,2582300,2582234,
20000,36800,31800,33800,52000,42000,46000,603000,11243000,42,2582300,2582300,
20000,36800,31800,33800,52000,42000,46000,598000,11256000,42,2582300,2582300,
20000,36800,31800,34800,53000,43000,46000,607000,11249000,42,2582300,2582300,
20000,36800,31800,34800,53000,42000,46000,603000,11249000,42,2582300,2582300,
20000,36800,31800,34800,53000,43000,46000,595000,11246000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,46000,600000,11243000,42,2582234,2582300,
20000,36800,31800,34800,53000,42000,46000,595000,11237000,42,2582300,2582300,
20000,36800,31800,33800,52000,43000,46000,595000,11257000,42,2582234,2582234,
20000,36800,31800,34800,52000,43000,47000,600000,11238000,42,2582300,2582300,
20000,36800,31800,33800,53000,42000,46000,598000,11252000,42,2582300,2582300,
20000,36800,31800,34800,53000,43000,46000,598000,11261000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,46000,601000,11251000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,46000,600000,11252000,42,2582300,2582300,
20000,36800,31800,34800,52000,43000,46000,601000,11250000,42,2582300,2582300,
20000,36800,31800,34800,52000,43000,46000,598000,11247000,42,2582300,2582300,
20000,36800,31800,33800,52000,43000,46000,597000,11240000,42,2582234,2582300,
20000,36800,31800,34800,53000,43000,46000,602000,11248000,42,2582300,2582300,
20000,36800,31800,34800,52000,43000,46000,602000,11249000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,46000,610000,11258000,42,2582300,2582300,
20000,36800,31800,34800,53000,43000,46000,596000,11244000,42,2582234,2582300,
20000,36800,31800,34800,53000,43000,46000,600000,11235000,42,2582300,2582300,
20000,36800,31800,34800,52000,43000,46000,600000,11246000,42,2582300,2582234,
20000,36800,31800,34800,53000,43000,46000,601000,11235000,42,2582300,2582300,
20000,36800,31800,34800,53000,43000,47000,602000,11257000,42,2582300,2582300,
20000,36800,31800,34800,53000,43000,47000,598000,11238000,42,2582300,2582300,
20000,36800,31800,34800,52000,43000,47000,608000,11243000,42,2582300,2582300,
20000,36800,31800,33800,55000,43000,47000,649000,11237000,42,2582300,2582300,
20000,36800,31800,34800,55000,43000,47000,662000,11230000,42,2582300,2582300,
20000,36800,31800,33800,55000,43000,48000,682000,11231000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,47000,622000,11239000,42,2582300,2582300,
20000,36800,31800,33800,53000,43000,47000,610000,11256000,42,2582300,2582300,
20000,36800,31800,34800,53000,43000,47000,603000,11255000,42,2582300,2582300,
20000,36800,31800,34800,53000,43000,47000,612000,11238000,42,2582300,2582300,
20000,36800,31800,34800,53000,43000,47000,601000,11247000,42,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,601000,11248000,42,2582300,2582300,
20000,37800,31800,34800,52000,43000,47000,601000,11234000,42,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,604000,11243000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,604000,11238000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11247000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,597000,11234000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11248000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,597000,11245000,41,2582234,2582234,
20000,37800,31800,34800,53000,43000,47000,602000,11228000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,602000,11246000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,598000,11251000,41,2582300,2582300,
20000,37800,31800,33800,52000,43000,47000,607000,11239000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,616000,11254000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11254000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,601000,11242000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,640000,11238000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,603000,11241000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,597000,11242000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,602000,11239000,41,2582300,2582300,
20000,37800,31800,34800,52000,43000,47000,602000,11251000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,598000,11248000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,597000,11246000,41,2582300,2582300,
20000,37800,31800,34800,52000,43000,47000,596000,11266000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,597000,11243000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,607000,11240000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,607000,11249000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,608000,11236000,41,2582300,2582300,
20000,37800,31800,34800,52000,43000,46000,615000,11249000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,46000,600000,11238000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,595000,11243000,41,2582300,2582300,
20000,37800,31800,33800,53000,43000,47000,600000,11238000,41,2582234,2582300,
20000,37800,31800,34800,52000,43000,47000,594000,11251000,41,2582300,2582300,
20000,37800,31800,34800,52000,43000,47000,597000,11236000,41,2582300,2582300,
20000,37800,31800,34800,52000,43000,47000,595000,11231000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,602000,11240000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11246000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,603000,11259000,41,2582300,2582300,
20000,37800,31800,34800,52000,43000,46000,600000,11252000,41,2582300,2582300,
20000,37800,31800,34800,52000,43000,47000,595000,11242000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,601000,11236000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,46000,606000,11235000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,618000,11248000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,627000,11251000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,602000,11239000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,595000,11252000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11247000,41,2582300,2582300,
20000,37800,31800,34800,52000,43000,47000,598000,11238000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11229000,41,2582234,2582300,
20000,37800,31800,34800,52000,43000,47000,604000,11248000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,603000,11232000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,608000,11249000,41,2582234,2582300,
20000,37800,31800,34800,52000,43000,47000,615000,11249000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,600000,11237000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,609000,11232000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,601000,11243000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,600000,11242000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,597000,11245000,41,2582365,2582300,
20000,37800,31800,34800,53000,43000,47000,612000,11251000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,597000,11241000,41,2582300,2582234,
20000,37800,31800,34800,52000,43000,47000,601000,11229000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11247000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,46000,603000,11239000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,619000,11229000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,600000,11235000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,598000,11232000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,613000,11241000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,613000,11240000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,597000,11241000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11232000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,598000,11237000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,602000,11238000,41,2582300,2582300,
20000,37800,31800,34800,52000,43000,47000,628000,11240000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,638000,11238000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11237000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11253000,41,2582300,2582365,
20000,37800,31800,34800,53000,43000,47000,604000,11245000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11249000,41,2582300,2582300,
20000,37800,31800,34800,52000,43000,47000,600000,11239000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,596000,11228000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,46000,603000,11240000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,610000,11253000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,597000,11235000,41,2582300,2582300,
20000,37800,31800,34800,55000,43000,47000,603000,11245000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,619000,11243000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11227000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,594000,11240000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,609000,11245000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,597000,11240000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,603000,11238000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,601000,11238000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11240000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,614000,11229000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,606000,11245000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,601000,11233000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,613000,11243000,41,2582300,2582234,
20000,37800,32800,34800,53000,43000,47000,614000,11240000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11233000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,603000,11242000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11232000,41,2582300,2582300,
20000,37800,31800,34800,54000,43000,47000,635000,11227000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,602000,11244000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,602000,11243000,41,2582300,2582300,
20000,37800,31800,34800,52000,43000,47000,600000,11238000,41,2582234,2582234,
20000,37800,31800,34800,53000,43000,47000,608000,11237000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,602000,11239000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,601000,11244000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,597000,11232000,41,2582365,2582300,
20000,37800,31800,34800,53000,43000,46000,601000,11228000,41,2582300,2582365,
20000,37800,31800,34800,53000,43000,47000,659000,11246000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,610000,11255000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,618000,11239000,41,2582234,2582234,
20000,37800,31800,34800,53000,43000,47000,618000,11234000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,601000,11237000,41,2582234,2582234,
20000,37800,31800,34800,53000,43000,47000,615000,11225000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,607000,11240000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,601000,11246000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11235000,41,2582300,2582430,
20000,37800,31800,34800,53000,43000,47000,613000,11236000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,606000,11244000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,614000,11235000,41,2582300,2582365,
20000,37800,31800,34800,53000,43000,47000,601000,11222000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11244000,41,2582234,2582300,
20000,37800,32800,34800,53000,43000,47000,596000,11236000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,609000,11245000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,603000,11243000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,598000,11230000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,601000,11224000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,601000,11233000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11243000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,46000,603000,11229000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,602000,11226000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,609000,11229000,41,2582300,2582300,
20000,37800,31800,34800,55000,43000,48000,691000,11213000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,601000,11233000,41,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,610000,11231000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,603000,11240000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11228000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,615000,11237000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,596000,11238000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,595000,11232000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,606000,11231000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,621000,11235000,41,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,604000,11246000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,597000,11241000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11239000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,601000,11236000,41,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,607000,11230000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,619000,11236000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,596000,11232000,41,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,596000,11243000,41,2582300,2582300,
20000,37800,31800,34800,52000,43000,47000,616000,11233000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11243000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,596000,11224000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,600000,11236000,41,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,601000,11232000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,597000,11248000,41,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,601000,11243000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,597000,11236000,41,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,601000,11224000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11228000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,603000,11229000,41,2582234,2582300,
20000,37800,32800,34800,53000,43000,47000,603000,11235000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,598000,11223000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,597000,11242000,41,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,610000,11230000,41,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,602000,11232000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,598000,11229000,41,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,602000,11230000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,601000,11230000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,604000,11238000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,607000,11237000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11240000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11235000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,602000,11237000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,603000,11223000,41,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11230000,41,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,604000,11253000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,598000,11234000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,597000,11224000,40,2582300,2582234,
20000,37800,31800,34800,54000,43000,46000,601000,11245000,40,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,610000,11228000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,604000,11235000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,602000,11230000,40,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,600000,11236000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,600000,11223000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,600000,11231000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,614000,11238000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,634000,11232000,40,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,601000,11230000,40,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,602000,11232000,40,2582234,2582234,
20000,37800,32800,34800,53000,43000,47000,598000,11220000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,601000,11228000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,609000,11227000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,618000,11237000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,598000,11227000,40,2582300,2582234,
20000,37800,32800,34800,53000,43000,47000,596000,11225000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11231000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,614000,11218000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,606000,11231000,40,2582234,2582300,
20000,37800,32800,34800,53000,43000,47000,598000,11230000,40,2582234,2582300,
20000,37800,32800,34800,53000,43000,47000,596000,11224000,40,2582300,2582300,
20000,37800,32800,34800,52000,43000,47000,597000,11218000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11235000,40,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11226000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,601000,11232000,40,2582430,2582234,
20000,37800,32800,34800,53000,43000,47000,600000,11238000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,600000,11223000,40,2582300,2582234,
20000,37800,32800,34800,53000,43000,47000,604000,11231000,40,2582234,2582234,
20000,37800,31800,34800,53000,43000,47000,603000,11235000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,603000,11222000,40,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,612000,11220000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,607000,11228000,40,2582234,2582300,
20000,37800,32800,34800,53000,43000,47000,607000,11227000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,603000,11241000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,602000,11236000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,598000,11230000,40,2582625,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11217000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,602000,11238000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,613000,11235000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,598000,11238000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,608000,11224000,40,2582234,2582300,
20000,37800,32800,34800,53000,43000,47000,603000,11230000,40,2582300,2582365,
20000,37800,32800,34800,53000,43000,47000,602000,11231000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,607000,11223000,40,2582234,2582300,
20000,37800,32800,34800,53000,43000,47000,619000,11238000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,597000,11248000,40,2582234,2582300,
20000,37800,31800,34800,53000,43000,47000,600000,11226000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,600000,11220000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,596000,11236000,40,2582234,2582300,
20000,37800,32800,34800,53000,43000,47000,604000,11230000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,612000,11232000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,602000,11224000,40,2582300,2582234,
20000,37800,31800,34800,53000,43000,47000,608000,11222000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,610000,11230000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,602000,11237000,40,2582234,2582300,
20000,37800,32800,34800,53000,43000,47000,614000,11225000,40,2582300,2582300,
20000,37800,32800,34800,54000,43000,47000,618000,11244000,40,2582300,2582300,
20000,37800,31800,34800,52000,43000,47000,597000,11229000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,595000,11225000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,603000,11218000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,601000,11225000,40,2582300,2582234,
20000,37800,32800,34800,53000,43000,47000,610000,11236000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,600000,11226000,40,2582234,2582234,
20000,37800,32800,34800,55000,43000,47000,603000,11229000,40,2582300,2582234,
20000,37800,32800,34800,53000,43000,47000,600000,11236000,40,2582300,2582300,
20000,37800,31800,34800,53000,43000,47000,607000,11222000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,602000,11219000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,601000,11226000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,600000,11240000,40,2582300,2582300,
20000,37800,32800,34800,53000,43000,47000,601000,11226000,40,2582234,2582300,
20000,37800,32800,34800,53000,43000,47000,602000,11233000,40,2582300,2582300,
20000,37800,32800,34800,54000,43000,47000,598000,11224000,40,2582300,2582300,
